company_id;name;phonenumber;website;email;number;vatnumber;address_street;address_zipcode;address_city;address_country;address_type;distribution_partner_id
"202158";"Quaker Chemical BV";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42375";"";"Industrieweg 7";"1422AH";"Uithoorn";"NL";"office";"70630"
"202159";"BMK Credit Solutions B.V. [CN Payrol]";"040 2454045";"";"";"42376";"";"Polluxstraat 110";"5631ES";"EINDHOVEN";"NL";"office";"198288"
"202160";"BMK Credit Solutions B.V. [Van Esch 09.309.02]";"040 2454045";"";"";"42377";"";"Polluxstraat 110";"5631ES";"EINDHOVEN";"NL";"office";"86268"
"202161";"BMK Credit Solutions B.V. [Tropenzorg]";"040 2454045";"";"";"42378";"";"Polluxstraat 110";"5631ES";"EINDHOVEN";"NL";"office";"198288"
"202162";"Benfried B.V.";"015 256 9356";"";"jeroen@benfried.com";"42379";"";"Hooipolderweg 1";"2635 CZ";"Den Hoorn";"NL";"office";"86268"
"202163";"Peinemann Holding B.V.";"010 7519650";"www.cashcontrolinformatiediensten.nl";"";"42380";"";"Nieuwe Langeweg 40";"3194DB";"Hoogvliet Rotterdam";"NL";"office";"100209"
"202164";"VBT Groep  Mastermate";"015 2700050";"";"c.denhertog@mastermate.nl";"42381";"";"Importweg 3";"2645 EC";"Delfgauw";"NL";"office";"86268"
"202166";"Pon's Automobielhandel B.V.";"0334949944";"www.pon.nl";"";"42584";"";"Zuiderinslag 2";"3833BP";"Leusden";"NL";"office";"86268"
"202167";"ALSO Nederland B.V.";"010 7519650";"www.cashcontrolinformatiediensten.nl";"";"42383";"";"Archimedesbaan 26";"3439ME";"Nieuwegein";"NL";"office";"202731"
"202168";"MKB Office B.V.";"020 8208334";"www.mkb-office.nl";"";"42384";"";"Science Park 400";"1098XH";"AMSTERDAM";"NL";"office";"86268"
"202169";"Belfabriek B.V.";"010 7519650";"";"";"42386";"";"Parkstraat 83";"2514JG";"'s-Gravenhage";"NL";"office";"86268"
"202170";"Its Rotterdam B.V.";"010 7519650";"www.cashcontrolinformatiediensten.nl";"";"42387";"";"Sluisjesdijk 20 -32";"3087AH";"Rotterdam";"NL";"office";"100209"
"202171";"Software Improvement Group B.V.";"020 3140950";"www.sig.eu/nl";"info@sig.nl";"42388";"";"Amstelplein 1";"1096HA";"Amsterdam";"NL";"office";"86268"
"202172";"Kone B.V.";"010 7519650";"www.cashcontrolinformatiediensten.nl";"";"42389";"";"Lange Nieuwstraat 227";"3111 AJ";"Schiedam";"NL";"office";"100209"
"202173";"Jonka B.V.";"0182382485";"";"bertha@jonka.nl";"42390";"";"Bovenberg 68";"2861 BB";"Bergambacht";"NL";"office";"86268"
"202174";"Waterdrinker Aalsmeer B.V.";"0297 332211";"www.waterdrinker.nl";"info@waterdrinker.nl";"42391";"";"Legmeerdijk 313";"1431GB";"Aalsmeer";"NL";"office";"86268"
"202175";"Carlson Wagonlit Nederland BV";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42392";"";"Wisselwerking 58";"1112 XS";"Diemen";"NL";"office";"70630"
"202177";"BMK Credit Solutions B.V. [henze]";"040 2454045";"";"";"42394";"";"Polluxstraat 110";"5631ES";"EINDHOVEN";"NL";"office";"198288"
"202179";"R. Muilwijk Installatie & Onderhoud";"";"";"";"42395";"";"Oranje Nassaustraat  65";"2202TK";"Noordwijk";"NL";"office";"86268"
"202180";"Artiflex B.V.";"078 6416080";"www.artiflex.com";"";"42545";"";"Buitendijks 53";"3356LX";"PAPENDRECHT";"NL";"office";"86268"
"202181";"BvCP B.V.";"020 3460737";"www.bvcp.nl";"";"42396";"";"Overschiestraat 63";"1062XD";"AMSTERDAM";"NL";"office";"86268"
"202182";"Interface European Manufacturing B.V.";"033 2775555";"";"";"42397";"";"Industrielaan 15";"3925BD";"SCHERPENZEEL GLD";"NL";"office";"86268"
"202184";"Scania Nederland B.V.";"0765254000";"www.scania.nl";"";"42400";"";"Spinveld 57";"4815HV";"Breda";"NL";"office";"86268"
"202185";"Scania Belgium NV SA";"0765254000";"www.scania.nl";"";"42401";"";"A. van Osslaan 1 bus 28";"B-1120";"Neder-Over-Heembeek";"BE";"office";"86268"
"202186";"Best Fresh Group B.V.";"0174 530830";"www.bestfreshgroup.com";"dennis.molenkamp@bestfreshgroup.com";"42402";"";"ABC Westland 102";"2685DB";"POELDIJK";"NL";"office";"86268"
"202187";"Scholle Europe B.V.";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42404";"";"Minervum 70-81";"4817 SK";"Breda";"NL";"office";"70630"
"202188";"Metaal Transport B.V.";"010 4913200";"";"wjdg@metaaltransport.nl";"42405";"";"Heijplaatweg";"3089JC";"Rotterdam";"NL";"office";"86268"
"202189";"Barnhoorn Flowers B.V.";"0297 322644";"";"";"42406";"";"Legmeerdijk 313";"1431GB";"AALSMEER";"NL";"office";"86268"
"202190";"Buiter Beton B.V.";"0523 657000";"www.buiterbeton.nl";"info@buiterbeton.nl";"42407";"";"Hoogeveenseweg 27";"7707CG";"BALKBRUG";"NL";"office";"86268"
"202191";"Deltafix International B.V.";"020 6556390";"www.deltafix.com";"info@deltafix.com";"42408";"";"Kruisweg 755";"2132NE";"HOOFDDORP";"NL";"office";"86268"
"202192";"Maxima Seafood B.V.";"0255 546060";"www.karelhoeve.nl";"info@karelhoeve.nl";"42411";"";"Halkade 16";"1976DC";"IJMUIDEN";"NL";"office";"86268"
"202193";"Milin B.V.";"030-6069223";"www.milin.nl | www.vinyplus.nl";"info@milin.nl";"42410";"";"Brabanthaven 1";"3433 PJ";"Nieuwegein";"NL";"office";"86268"
"202195";"Van Zon Business";"";"";"";"42412";"";"Postbus 122";"1110 AC";"Diemen";"NL";"office";"86268"
"202196";"Hogenbirk Bedrijfswagens B.V.";"0104104000";"www.hogenbirk-mb.nl";"info@hogenbirk-mb.nl";"42413";"";"Driemanssteeweg 20";"3084CB";"Rotterdam";"NL";"office";"86268"
"202197";"SST Benelux BV";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42414";"";"Ambachtweg 40-42";"5731 AG";"Mierlo";"NL";"office";"70630"
"202198";"Invorderingsbedrijf B.V.";"070 7620330";"www.invorderingsbedrijf.nl";"";"42498";"";"Bezuidenhoutseweg 1";"2594 AB";"'S-GRAVENHAGE";"NL";"office";"86268"
"202199";"DCB B.V.";"0297 753710";"www.dutchcreditbrokers.com";"steven@dutchcreditbrokers.com";"42416";"";"Van Cleeffkade 15";"1431BA";"AALSMEER";"NL";"office";"86268"
"202200";"Ravelli Holding B.V.";"0252 412676";"www.innovativegourmetproducts.nl";"ad@ravelliholdingbv.nl";"42417";"";"Mesdagstraat 47";"2162CE";"LISSE";"NL";"office";"86268"
"202201";"Simonis Verf B.V.";"0104322888";"www.simonisverf.nl";"info@simonisverf.nl";"42418";"";"Berkenwoudestraat 22";"3076JA";"Rotterdam";"NL";"office";"86268"
"202203";"APS B.V.";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42420";"";"Konijnenberg 51";"4825BC";"Breda";"NL";"office";"70630"
"202204";"Sacobel";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42421";"";"Takkebijsters 15 H";"4817BL";"Breda";"NL";"office";"70630"
"202205";"Faes Group B.V.";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42422";"";"Hamelendijk 2";"5541 RA";"Reusel";"NL";"office";"70630"
"202206";"Maars Partitioning Systems B.V.";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42424";"";"Newtonweg 1";"3846BJ";"Harderwijk";"NL";"office";"70630"
"202207";"Hedera Kantoorefficiency BV";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42425";"";"Wasbeekerlaan 24";"2171 AE";"Sassenheim";"NL";"office";"70630"
"202208";"Cashcontrol Informatiediensten B.V. [cashcontrol nieuw achteraf]";"010-7519650";"";"sales@cashformatie.nl";"42426";"";"Lange Nieuwstraat 227";"3111AJ";"Schiedam";"NL";"office";"86268"
"202209";"AON Risk Solutions/Trade Credit";"010 4782397";"www.aon.nl";"";"42427";"";"Admiraliteitskade 62";"3063ED";"Rotterdam";"NL";"office";"86268"
"202210";"Van Arkel Gerechtsdeurwaraers & Incasso B.V.";"076 5224266";"https://vanarkelgerechtsdeurwaarders.nl/van-arkel/vestigingen/vestiging-breda/";"sekundi_finance@vanarkelgdw.nl";"42428";"";"St. Ignatiusstraat 267";"4817KK";"BREDA";"NL";"office";"86268"
"202211";"Enthone B.V.";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42429";"";"Koenendelseweg 29";"5222 BG";"'s-Hertogenbosch";"NL";"office";"70630"
"202212";"IGM/Baderie";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42431";"";"Gompenstraat 49";"5145RM";"Waalwijk";"NL";"office";"70630"
"202213";"Lightmakers B.V.";"0713615576";"www.lightmakers.nl | www.light-living.nl | www.light-lifestyle.nl";"info@lightmakers.nl";"42432";"";"'s-Gravendijckseweg 8";"2201CZ";"Noordwijk";"NL";"office";"86268"
"202215";"Aircargo.nl B.V.";"0297 365339";"www.aircargo.nl";"";"42434";"";"Legmeerdijk 313";"1431GB";"AALSMEER";"NL";"office";"86268"
"202216";"Snijder Incasso en Gerechtsdeurwaarders B.V.";"0251211222";"www.snijderincasso.nl | www.snijdergerechtsdeurwaarders.nl";"";"42435";"";"Parallelweg 98";"1948NM";"Beverwijk";"NL";"office";"86268"
"202217";"Internationale Cartonnagefabriek Kilsdonk Nijmegen";"024 3785596";"www.kilsdonknijmegen.nl";"info@kilsdonknijmegen.nl";"42437";"";"de Vlotkampweg 68";"6545AG";"NIJMEGEN";"NL";"office";"86268"
"202218";"Dronk Bedrijfswagen-Onderdelen B.V.";"010 2862222";"www.dronk.nl";"info@dronk.nl";"42438";"";"Koperstraat 26";"3067GL";"ROTTERDAM";"NL";"office";"86268"
"202219";"Stichting WonenBreburg";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42439";"";"Professor de Moorplein 521";"5037DR";"Tilburg";"NL";"office";"70630"
"202220";"Wagenbouw Hapert B.V.";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42440";"";"Handelsweg 13";"5527AL";"Hapert";"NL";"office";"70630"
"202221";"J.L. Mijnders Transport II B.V.";"0187601188";"www.mijnders-transport.nl";"patricia@mijnders-transport.nl";"42442";"";"Ruijgenhil 11";"3248BR";"Melissant";"NL";"office";"86268"
"202222";"Graydon Belgium NS/SA";"";"";"Dirk.Vanheukelom@graydon.be";"42443";"";"Uitbreidingstraat 84-b1";"BE 2600";"Berchem";"BE";"office";"86268"
"202223";"BMK [Metalak]";"0402450044";"www.bmkincasso.nl";"boekhouding@bmkgroep.nl";"42444";"";"Polluxstraat 110";"5631ES";"Eindhoven";"NL";"office";"198288"
"202224";"MD Sales & Distribution BV";"010-4760414";"www.marliesdekkers.nl";"";"42448";"";"Mathenesserlaan 376";"3023HB";"ROTTERDAM";"NL";"office";"86268"
"202225";"Reasonnet B.V.";"020 5060030";"www.reasonnet.com";"info@reasonnet.com";"42449";"";"Gyroscoopweg 134";"1042AZ";"AMSTERDAM";"NL";"office";"86268"
"202226";"Unipat B.V.";"070 4166837";"www.verendigde.com";"patent@vereenigde.nl";"42450";"";"Carnegieplein 5";"2517JR";"'S-GRAVENHAGE";"NL";"office";"86268"
"202227";"Werken met Passie";"06 12736778";"";"";"42451";"";"Admiraal de Ruyterstraat 39";"3361VB";"SLIEDRECHT";"NL";"office";"86268"
"202228";"Eastman Chemical EMEA B.V.";"010 2402111";"www.eastman.com";"";"42452";"";"Fascinatio Boulevard 602";"2909VA";"CAPELLE AAN DEN IJSSEL";"NL";"office";"86268"
"202229";"Lewis Communications B.V.";"0402354600";"www.lewispr.com";"olga.liket@teamlewis.com";"42453";"";"Meerenakkerplein 16";"5652BJ";"Eindhoven";"NL";"office";"86268"
"202230";"Brouwer Transport en Logistiek B.V.";"0297 281200";"www.brtl.nl";"info@brtl.nl";"42454";"";"Vermogenweg 8";"3641SR";"MIJDRECHT";"NL";"office";"86268"
"202231";"Fodeco Nederland B.V.";"0297286705";"www.klikenenprint.nl";"info@fodeco.nl";"42456";"";"Industrieweg 46";"3641RM";"Mijdrecht";"NL";"office";"86268"
"202232";"Semiconductor B.V.";"023 5653883";"www.cardiarent.com";"mike@incoparts.com";"42457";"";"Van der Burchstraat 40";"2132RN";"HOOFDDORP";"NL";"office";"86268"
"202233";"Mastermate Divema B.V.";"0299 363045";"www.mastermate.nl";"divema@mastermate.nl";"42459";"";"Julianaweg 208";"1131DL";"Volendam";"NL";"office";"86268"
"202234";"New Fashion Kids B.V.";"0355480610";"";"visser@newfashionkids.com";"42461";"";"Julianalaan 11";"3743JG";"BAARN";"NL";"office";"86268"
"202235";"Carlson Wagonlit Belgium";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42462";"";"Woluwedal 46";"1200";"Brussel";"NL";"office";"70630"
"202236";"Omnium BV";"010-2417576";"www.gerritsacc.nl";"danny@gerritsacc.nl";"42463";"001883392";"Westplein 11";"3016BM";"Rotterdam";"NL";"office";"86268"
"202237";"abcfinance B.V.";"040 2393090";"";"";"42464";"";"Duwboot 29";"3991CD";"HOUTEN";"NL";"office";"86268"
"202238";"Bromach B.V.";"0513 481070";"www.bromach.nl";"Durk.Boschma@broekens.nl";"42465";"";"De Werf 1";"8401JE";"Gorredijk";"NL";"office";"86268"
"202239";"DeSchout Intralegal B.V.";"035 7519966";"www.deschout.eu";"";"42466";"";"Franciscusweg 219";"1216SE";"HILVERSUM";"NL";"office";"86268"
"202240";"Van Gansewinkel België N.V.";"0407514000";"www.vangansewinkelgroep.nl";"info@vangansewinkelgroep.nl";"42468";"";"Gerard Mercatorstraat 8";"B 3920";"Lommel";"BE";"office";"86268"
"202241";"Van Gansewinkel België N.V.";"";"";"";"42469";"BE404205730";"Gerard Mercatorstraat 8";"3920";"Lommel";"BE";"office";"86268"
"202242";"Kolibrie Uitzendbureau B.V.";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42470";"";"Charles Stulemeijerweg 5";"5026 RS";"Tilburg";"NL";"office";"70630"
"202243";"PD Lighting B.V.";"030 6347640";"www.pdlighting.com";"info@pdlighting.com";"42471";"";"Ringveste 11";"3992DD";"Houten";"NL";"office";"86268"
"202244";"Forbo Flooring B.V.";"075 6477477";"www.forbo-flooring.nl";"";"42496";"";"Industrieweg 12";"1566JP";"Assendelft";"NL";"office";"86268"
"202245";"Cashcontrol Informatiediensten B.V. [Hedibouw]";"0107519650";"www.cashcontrolinformatiediensten.nl | www.debiteurenbezoeken.nl | www.cashformatie.nl";"";"42474";"";"Lange Nieuwstraat 227";"3111AJ";"Schiedam";"NL";"office";"86268"
"202246";"BAGA Cleaning Services";"06 22018562";"";"agamszyca@wp.pl";"42475";"782966287";"Kerkstraat 45";"2242HC";"Wassenaar";"NL";"office";"86268"
"202248";"BMK Credit Solutions B.V. [mandema]";"040 2454045";"";"";"42477";"";"Polluxstraat 110";"5631ES";"EINDHOVEN";"NL";"office";"198288"
"202249";"The Gift Groothandel B.V.";"0226 381010";"www.thegift.nl";"thegift@worldonline.nl";"42478";"";"Kokkel 6";"1723HX";"NOORD-SCHARWOUDE";"NL";"office";"86268"
"202250";"Rotterdam Freight Station B.V.";"010 2961864";"";"daniel@rotterdamfreightstation.nl";"42479";"";"Nieuwesluisweg 240";"3197KV";"BOTLEK ROTTERDAM";"NL";"office";"86268"
"202251";"Axender B.V.";"030-7556901";"www.alfagroepbv.nl";"aziza.ouriouer@axender.nl";"42480";"";"Fahrenheitbaan 1";"3439MD";"NIEUWEGEIN";"NL";"office";"86268"
"202252";"Wiva Promotions B.V.";"010 8200881";"www.wivapromotions.nl";"anja@wivapromotions.nl";"42487";"";"Strickledeweg 31";"3125AT";"SCHIEDAM";"NL";"office";"86268"
"202253";"Dimensio Verpakkingen B.V.";"0365494111";"";"r.degooijer@dimensio.nl";"42481";"";"Koningsbeltweg 42";"1329AK";"Almere";"NL";"office";"86268"
"202254";"Majestic Products B.V.";"0181475000";"www.majestic.nl";"j.blom@majestic.nl";"42482";"";"Curieweg 19";"3208KJ";"Spijkenisse";"NL";"office";"86268"
"202255";"Dare To Be B.V.";"";"";"angelique.lamens@marliesdekkers.com";"42484";"";"Voorhaven 17";"3025 HC";"Rotterdam";"NL";"office";"86268"
"202256";"Workx Materieelverhuur B.V.";"0546 815000";"";"";"42485";"";"Ambachtstraat 12";"7609RA";"ALMELO";"NL";"office";"86268"
"202257";"AWP P&C S.A. – Dutch branch";"020 5618711";"www.mondial-assistance.nl";"info@mondial-assistance.nl";"42486";"";"Poeldijkstraat 4";"1059VM";"Amsterdam";"NL";"office";"86268"
"202258";"Nelemans Bouwstoffen B.V.";"";"";"";"42488";"";"Ecustraat 2";"4879NP";"Etten-Leur";"NL";"office";"86268"
"202259";"BMK Credit Solutions B.V. [Noordeloos]";"040 2454045";"";"";"42489";"";"Polluxstraat 110";"5631ES";"EINDHOVEN";"NL";"office";"198288"
"202260";"BMK Credit Solutions B.V. [NPB]";"040 2454045";"";"";"42490";"";"Polluxstraat 110";"5631ES";"EINDHOVEN";"NL";"office";"198288"
"202261";"Ratinginstituut financieel dienstverleners B.V.";"06-21476838";"";"info@ratingsinstituutfd.nl";"42491";"NL825682765B01";"Gen Van der Heydenlaan 2";"7316BC";"APELDOORN";"NL";"office";"86268"
"202262";"Pon Dealer B.V.";"033 4600900";"www.pondealer.nl";"info@pondealer.nl";"42492";"";"Industrieweg 11";"3812RX";"AMERSFOORT";"NL";"office";"86268"
"202263";"E.S. Bolk";"06-53819574";"";"esbolk@ziggo.nl";"42493";"";"Zuiderkruis 95";"2163AD";"LISSE";"NL";"office";"86268"
"202265";"De Boer Structures BV";"";"www.deboer.com";"";"42495";"";"Laanenderweg  11";"1812PW";"Alkmaar";"NL";"office";"86268"
"202266";"BMK Credit Solutions B.V. [didam]";"040 2454045";"";"";"42497";"";"Polluxstraat 110";"5631ES";"EINDHOVEN";"NL";"office";"198288"
"202267";"Interchem";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42500";"";"Platinawerf 22 -26";"6641TL";"Beuningen Gld";"NL";"office";"70630"
"202268";"Munckhof Groep B.V.";"077 3978860";"www.munckhofgroep.nl";"info@munckhof.nl";"42501";"";"Handelstraat 15";"5961PV";"Horst";"NL";"office";"86268"
"202269";"Fabory Nederland B.V.";"013-5941234";"www.fabory.com";"hans.vandesande@fabory.com";"42550";"";"Zevenheuvelenweg 44";"5048AN";"Tilburg";"NL";"office";"86268"
"202270";"Van Dam B.V.";"0162529600";"www.van-dam.nl";"p.debok@van-dam.nl";"42503";"";"Markweg Zuid 1";"4794SN";"Heijningen";"NL";"office";"86268"
"202271";"BMK Credit Solutions B.V. [Greenmax voorheen Jemarel]";"040 2454045";"";"";"42504";"";"Polluxstraat 110";"5631ES";"EINDHOVEN";"NL";"office";"198288"
"202272";"edilon)(sedra BVBA";"003232100795";"www.edilonsedra.com";"info@edilonsedra.com";"42505";"BE0844821005";"Katwilgweg 2";"2050";"Antwerpen";"BE";"office";"86268"
"202273";"Thermo Logistic Services Echt B.V.";"0475488588";"www.tlsecht.nl";"info@tlsecht.nl";"42506";"";"Olmstraat 65";"6101BS";"Echt";"NL";"office";"86268"
"202274";"Heating Group International B.V.";"024 3434222";"www.mechaheat.nl";"";"42507";"";"Bijsterhuizen 5118";"6604LX";"WIJCHEN";"NL";"office";"86268"
"202275";"Van Giersbergen Logistics Transport B.V.";"0455213270";"www.vangiersbergen.net";"hans@vangiersbergen.net";"42508";"";"De Koumen 28";"6433KD";"Hoensbroek";"NL";"office";"86268"
"202276";"Bredenoord B.V.";"0553018501";"www.bredenoord.com";"info@bredenoord.com";"42509";"";"Zutphensestraat 319";"7325WT";"Apeldoorn";"NL";"office";"86268"
"202277";"Houtgroep Van Drimmelen B.V.";"078 6107270";"vandrimmelen.nl";"info@vandrimmelen.nl";"42510";"";"Merwedeweg 13";"3336LG";"Zwijndrecht";"NL";"office";"86268"
"202278";"Survey Sampling Europe B.V.";"010 8505300";"";"";"42511";"";"Postbus 245";"3000AE";"ROTTERDAM";"NL";"office";"86268"
"202280";"Jiang Lai Vastgoed B.V.";"";"";"x.chiang25@gmail.com";"42512";"";"Haarlemmerstraat 2";"2181HC";"Hillegom";"NL";"office";"86268"
"202281";"Sortimo Nederland B.V.";"0107519650";"";"dboot@sortimo.nl";"42513";"";"Nijverheidstraat 11";"2861GX";"Bergambacht";"NL";"office";"86268"
"202282";"Webbureau Pascalschardijn";"073-7110329";"www.pascalschardijn.nl";"pascal@pascalschardijn.nl";"42514";"";"Meierij 40";"5345NM";"Oss";"NL";"office";"86268"
"202283";"Interoute Communications Limited";"";"Ericsson.Invoices@interoute.com";"olagaboender@creditdevice.nl";"42515";"";"31st Floor Canada Square";"E14 5LQ";"London";"GB";"office";"86268"
"202284";"Trade Brothers";"";"www.tradebrothers.nl";"";"42518";"850338608";"Quadenoord 14";"3079XD";"Rotterdam";"NL";"office";"86268"
"202285";"Markant International B.V.";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42519";"";"Reactorweg 9A";"3542 AD";"Utrecht";"NL";"office";"70630"
"202286";"Trappenfabriek Vermeulen B.V.";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42520";"";"Lokkerdreef 14";"4879ND";"Etten-Leur";"NL";"office";"70630"
"202287";"P. Jong Export en Groothandel van Bloemen B.V.";"0228 561482";"www.pjong.nl";"info@pjong.nl";"42521";"";"Centrale Markt 7";"1681 NT";"Zwaagdijk";"NL";"office";"86268"
"202288";"Scania Finance Nederland B.V.";"0765254000";"";"";"42523";"";"Spinveld 57";"4815HV";"Breda";"NL";"office";"86268"
"202289";"Regardz Hospitality Group B.V.";"0402919666";"www.collactive.nl";"algemeen@collactive.nl";"42524";"";"Koningin Wilhelminalaan  35";"3818 HN";"Amersfoort";"NL";"office";"70630"
"202291";"Breur IJzerhandel Vlietlaan B.V.";"0107519650";"www.cashcontrolinformatiediensten.nl | www.debiteurenbezoeken.nl | www.cashformatie.nl";"";"42525";"";"Rivium Boulevard 147";"2909LK";"Capelle aan den IJssel";"NL";"office";"202731"
"202292";"Denit Hosting Solutions";"020 3371801";"www.denit.nl";"rkaandorp@denit.nl";"42738";"";"Kabelweg 21";"1014BA";"AMSTERDAM";"NL";"office";"86268"
"202293";"Wave Kitchen Products B.V.";"0162 472626";"www.wavedesign.nl";"kimvdkolk@wavekp.nl";"42537";"";"Meidoornlaan 52D";"4902SC";"OOSTERHOUT NB";"NL";"office";"86268"
"202294";"Baas B.V.";"088 2227000";"www.baasbv.nl";"debiteuren@baasbv.nl";"42572";"";"Essebaan 63A";"2908LJ";"CAPELLE AAN DEN IJSSEL";"NL";"office";"86268"
"202295";"Horticoop B.V.";"010 5241600";"www.horticoop.nl";"info@horticoop.nl";"42957";"";"Klappolder 150";"2665LP";"BLEISWIJK";"NL";"office";"86268"
"202297";"Tripa B.V.";"0347366711";"www.tripa.nl";"info@tripa.nl";"42536";"";"Laanakkerweg 12";"4131PA";"Vianen";"NL";"office";"86268"
"202298";"Yang Ming (Netherlands) B.V.";"088 3088100";"www.yangming.com";"f.tsai@nl.yangming.com";"42590";"";"Albert Plesmanweg 61";"3088 GB";"Rotterdam";"NL";"office";"86268"
"202300";"Artihove Beheer B.V.";"010 5296060";"";"f1@artihove.nl";"42769";"";"Hoeksekade 162";"2661 JL";"BERGSCHENHOEK";"NL";"office";"86268"
"202303";"Advanced Travel Partners Nederland B.V.";"020 2011200";"www.atp.nl";"info@atp.nl";"43116";"";"Beechavenue 101";"1119RB";"Schiphol-Rijk";"NL";"office";"86268"
"202308";"ACS audiovisual solutions B.V.";"020 5829805";"www.eventresult.com";"creditcontrol@acsaudiovisual.com";"42782";"";"Archangelkade 5";"1013BE";"Amsterdam";"NL";"office";"86268"
"202309";"Argos Group B.V.";"010 7892100";"www.argos.nl";"groep@argos.nl";"42684";"";"Waalhaven Z.z. 11";"3089JH";"Rotterdam";"NL";"office";"86268"
"202313";"Klinger B.V.";"010 4557555";"www.klinger.nl";"info@klinger.nl";"42610";"";"Nikkelstraat 2";"3067GR";"Rotterdam";"NL";"office";"86268"
"202319";"Bitasco Contracting B.V./Iko Europe";"0032479670332";"www.bitasco-contracting.nl";"georges.fabry@iko.eu";"42532";"";"Kalshoven 21";"4825AL";"BREDA";"NL";"office";"86268"
"202320";"RCI Financial Services B.V.";"020 3549666";"www.rci.nl";"info@rcibanque.nl";"42559";"";"Boeingavenue 275";"1119PD";"Schiphol-Rijk";"NL";"office";"86268"
"202321";"P. van der Kooij Groep BV";"010 4264444";"www.kooijgroep.nl";"info@kooijgroep.nl";"42756";"";"Nieuwe Waterwegstraat 21";"3115HE";"SCHIEDAM";"NL";"office";"86268"
"202326";"Progress Software B.V.";"010 2351111";"www.progress-software.nl";"info@markt.com";"43032";"";"Schorpioenstraat 63";"3067GG";"ROTTERDAM";"NL";"office";"86268"
"202327";"IBB Amsterdam B.V.";"020 3428080";"www.ibbamsterdam.com";"";"42867";"";"Lemelerbergweg 42";"1101AM";"AMSTERDAM ZUIDOOST";"NL";"office";"86268"
"202329";"Rotie Vetveredeling B.V.";"023 5551755";"www.rotie.net";"info@rotie.net";"42754";"";"Hornweg 61";"1044 AN";"Amsterdam";"NL";"office";"86268"
"202335";"John van Dijk BV";"0638192700";"www.bed4less.nl";"";"42529";"";"Keulschevaart 4D";"3621MX";"Breukelen Ut";"NL";"office";"86268"
"202342";"Mandersloot's Expeditiebedrijf B.V.";"0332776444";"www.mandersloot.nl";"info@mandersloot.nl";"42767";"";"'t Zwarte Land 10";"3925CK";"Scherpenzeel";"NL";"office";"86268"
"202350";"Klop Verhuur B.V.";"030 6695004";"www.klopverhuur.nl";"";"42561";"";"Stuartweg 31";"4131 NH";"Vianen";"NL";"office";"86268"
"202354";"Pont Packaging B.V.";"036 5394510";"www.ponteurope.com";"";"42730";"";"Rondebeltweg 22";"1329BB";"ALMERE";"NL";"office";"86268"
"202359";"Stichting Vestia";"088-1242150";"";"";"42921";"";"Watermanweg 44-88";"3067 GG";"ROTTERDAM";"NL";"office";"86268"
"202361";"Thermo Fisher Scientific";"076 5717311";"www.tfc.nl";"";"42972";"";"Takkebijsters 1";"4817BL";"BREDA";"NL";"office";"86268"
"202364";"Saint-Gobain Distribution the Netherlands B.V.";"013 5492500";"www.raabkarcher.nl";"info@raabkarcher.nl";"42721";"";"Atlasstraat 1";"5047RG";"TILBURG";"NL";"office";"86268"
"202366";"K' Line (Nederland) B.V.";"010 4911711";"www.nl.kline.com";"kned@nl.kline.com";"42683";"";"Groene tuin 281";"3078 KG";"ROTTERDAM";"NL";"office";"202731"
"202371";"Sator Central Services B.V.";"010-4469655";"www.vanheck.nl";"info@vanheck.nl";"42527";"";"'s-Gravelandseweg 379";"3125BJ";"SCHIEDAM";"NL";"office";"86268"
"202373";"De Nederlandse Energie Maatschappij B.V.";"010 2406120";"www.nederlandenergie.nl";"";"43015";"";"Aert van Nesstraat 45";"3012CA";"Rotterdam";"NL";"office";"202526"
"202378";"Röntgen Technische Dienst B.V..";"010 716 63 53";"www.applusrtd.com";"dirk.vanderput@applusrtd.com";"42653";"";"Delftweg 144";"3046 NC";"Rotterdam";"NL";"office";"86268"
"202383";"Modint Credit & Finance";"030 - 2320900";"";"info@modint.nl";"42592";"";"Westervoortsedijk 73";"6827 AV";"Arnhem";"NL";"office";"86268"
"202386";"Alphatron Marine B.V.";"010 4534057";"";"H.van.der.Molen@alphatron.nl";"42539";"";"Schaardijk 23";"3063NH";"Rotterdam";"NL";"office";"86268"
